lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0214,A,Skip - very large,76,Lancers Army School,Education,School (CBSE),"Piplod, Dumas Road",Principal / Admin / IT Coordinator,+91-9512266600,https://wa.me/919512266600,info@lancersarmyschool.com,lancersarmyschools.com,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,Established school; digital-classroom upgrades,Multiple branches,Contact found,"London House, Dumas Road, Piplod, Surat-395007",Official site,https://lancersarmyschools.com/,Large CBSE school (est. 1992),Long-established CBSE; labs + smart classes
L0215,A,Skip - very large,76,Navyug Science College,Education,Science College,Rander Road,Principal / IT Head,0261-2784103,,navyugsciencecollege@yahoo.com,nscsurat.ac.in,computer-lab desktops (bulk); lab servers; networking + Wi-Fi; CCTV; AMC,Science/CS labs; NAAC upgrades,Established large college,Contact found,"Morarji Desai Educational Compound, Rander Road, Surat-395009",Official site,https://nscsurat.ac.in/,Large science college (est. 1966),Science + computer labs; large student body
L0216,A,SME - direct,76,Shrimad Rajchandra Institute of Management & Computer Application (SRIMCA),Education,MCA/MBA College,"Tarsadi, Bardoli (Maliba Campus)",Director / IT Head,8828912891,https://wa.me/918828912891,,srimca.edu.in,computer-lab desktops (bulk); lab servers; networking + Wi-Fi; CCTV; AMC,IT/MCA labs need frequent refresh; UTU campus,Part of large Maliba/UTU campus,Existence-verified (contact pending),"Maliba Campus, Gopal Vidyanagar, Bardoli-Mahuva Road, Tarsadi, Surat-394350",Official site,http://srimca.edu.in/,Mid-large MCA+MBA institute,MCA programs = high desktop density
L0217,A,Skip - very large,76,Vidhyadeep Institute of Engineering & Technology (VIET),Education,Engineering College,Kim/Olpad (South Gujarat),Principal / Director / IT Head,8828912891,https://wa.me/918828912891,info@vidhyadeepuni.ac.in,vidhyadeepuni.ac.in,computer-lab desktops (bulk); lab servers; campus networking + Wi-Fi; CCTV; AMC,Constituent of new Vidhyadeep University; 13-acre campus,University-status growth & new programs,Contact found,"Vidhyadeep Campus, Anita, Kim-Vadoli Road, Ta-Olpad, Surat-394540",Official site,https://vidhyadeepuni.ac.in/contact.php,Mid-large (constituent of Vidhyadeep University),Engineering+management labs on large campus
L0218,A,SME - direct,76,Gangour,Food & Hospitality SME,Restaurant/Sweets & Snacks,Ghod Dod Road,Owner,+919376744445,https://wa.me/919376744445,,gangour.com,POS/billing PCs; KOT printers; CCTV; Wi-Fi; AMC,Popular street-food + sweets destination,Multiple contact lines; own website,Contact found,"L1, Royal Palace, Ghod Dod Rd, Surat 395007",Website,https://gangour.com/,Medium (large chaat/snacks + sweets),Well-known Surti snacks+sweets; multiple phone lines; website
L0219,A,SME - direct,76,WhitesSand,Food & Hospitality SME,Cafe (Pool/Lounge),Dumas Road / Gavier,Owner,+919274314507,https://wa.me/919274314507,,whitessand.com,POS/billing PCs; KOT printers; CCTV; Wi-Fi; AMC,Newly opened premium cafe (2025),New launch - prime hardware-buying window,Contact found,"Opp Laxmipati Grand, Beside DPS School Near Airport, Dumas Road, Surat 395007",Website,https://whitessand.com/,Small-medium (new premium pool cafe),New luxury cafe; own website; strong new-outlet trigger
L0220,A,Skip - very large,76,Adventist Wockhardt Heart Hospital,Healthcare,Super-speciality cardiac hospital,Athwalines,Hospital Administrator / IT Manager,02616694444,,,https://surat.nic.in/public-utility/adventist-wockhardt-heart-hospital/,HIS/EMR servers; cath-lab/cardiac imaging workstations; billing desktops; networking + Wi-Fi; CCTV; UPS; AMC,Cardiac cath-lab imaging needs dedicated workstations + storage,Established branded cardiac center,Contact found,"K Desai Marg, Opposite Chowpatty, Athwalines, Surat",Government directory,https://surat.nic.in/public-utility/adventist-wockhardt-heart-hospital/,Cardiac super-speciality,Cardiac imaging = high-value workstation/storage need
L0221,A,SME - direct,76,Sahyog Imaging Centre,Healthcare,Diagnostic / imaging centre (radiology),Ring Road,Centre Director / PACS/IT Manager,261-2655808,,,https://www.teleradiologyhub.com/diagnostics/details/36/802-sahyog-imaging-centre-ring-road-surat,PACS server + storage; MRI/CT workstations; reporting desktops; networking; CCTV; UPS; AMC,Multi-branch imaging (Ring Road + Adajan) needs PACS linking,Operates multiple branches incl Adajan,Contact found,"Ground Floor, Aadi Vatsalya Building, Opp RTO Office, Ring Road, Surat 395001",Teleradiology directory,https://www.teleradiologyhub.com/diagnostics/details/36/802-sahyog-imaging-centre-ring-road-surat,MRI + CT + sonography imaging centre (multi-branch),Multi-branch imaging; PACS networking + workstation need
L0222,A,Skip - very large,76,Universal Multispecialty Hospital,Healthcare,Multispecialty hospital,Surat,Hospital Administrator / IT Manager,,,,https://www.universalhospitalsurat.com/,HIS/EMR servers + storage; imaging/PACS workstations; billing desktops; networking + Wi-Fi; CCTV; UPS; AMC,200-bed scale with ICU = monitoring + HIS data infra,Positioned as world-class 200-bed multispecialty,Existence-verified (contact pending),"Surat (multispecialty, ~200 beds; advanced ICU)",Hospital website,https://www.universalhospitalsurat.com/,~200 beds; advanced ICU; 24x7 emergency,200-bed; strong HIS/imaging fit; capture contact
L0223,A,SME - direct,76,Pramukh Group,Hospitality & Real Estate,Real estate developer / Builder,Surat,Director / Purchase,,,,https://www.pramukhgroup.com/,Site CCTV; sales-gallery & office PCs; networking; server/NAS; AMC,Residential + commercial ventures,Consistent presence since 1992,Existence-verified (contact pending),Surat,Finance directory,https://www.bankbazaar.com/home-loan/builders-in-surat.html,Established; residential + commercial since 1992,"Apartments, villas and commercial spaces"
L0224,A,SME - direct,76,Surat Diamond (Surat Diamond Jewellery),Jewellery,Diamond/silver/pearl jewellery manufacturer-exporter,Surat,Owner/Director,,,,https://www.suratdiamond.com/,high-density CCTV + access control (critical); jewellery CAD workstations; POS/billing PCs; networking + Wi-Fi; server/NAS; AMC,Exports to USA/UK/India; online retail scaling,Export + e-commerce growth,Existence-verified (contact pending),"Surat, Gujarat (online manufacturer-exporter)",company_website,https://www.suratdiamond.com/about-us.aspx,"Medium-large (manufacturer + exporter, online retail)","Rings/pendants/necklaces, semi-precious"
L0225,A,SME - direct,76,Tapti Jewels,Jewellery,Diamond jewellery manufacturer,Varachha Road,Owner/Director,,,,https://taptijewels.com/,high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; server/NAS; AMC,Custom diamond rings/necklaces; certified precision crafting,Custom-design manufacturing growth,Existence-verified (contact pending),"Tapti House, 2A, 2nd Floor, Kapadiya Compound, B/h Central Bazar, Opp. Varachha Police Station, Varachha Road, Surat 395006",company_website,https://taptijewels.com/,Medium (custom diamond jewellery manufacturer),
L0226,A,SME - direct,76,Mira Gems,Lab-Grown Diamond,CVD diamond manufacturer / exporter,Varachha (Kohinoor),Owner/Director (Rohan Vanani),+91 81474 49533,https://wa.me/918147449533,,https://www.miragems.com/,GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC,Bulk IGI-certified LGD supplier worldwide; contact Rohan Vanani,Bulk worldwide supply; Mumbai BDB office too; scaling exports,Contact found,Plot No 1 to 5 Kohinoor Industrial Estate Opp G.K. Chambers Kohinoor Road Varachha Surat 395006,Company website,https://www.miragems.com/,Medium-large - bulk IGI-certified LGD supplier worldwide,Mumbai office at Bharat Diamond Bourse also listed
L0227,A,SME - direct,76,Rahi Impex,Lab-Grown Diamond,CVD diamond manufacturer / wholesaler,Mahidharpura,Owner/Director,+91 97124 33366,https://wa.me/919712433366,,https://www.rahiimpex.in/,GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC,Among most trusted/largest CVD manufacturers in Surat; Mumbai + Surat presence,Two-city operation (Surat + Mumbai); growing wholesale base,Contact found,410 to 418 4th Floor Shree Hari Building opp Shryu Building Jadakhadi Mahidharpura Surat 395003,Company website,https://www.rahiimpex.in/contact/,Medium-large - trusted Surat LGD manufacturer/wholesaler,Email on listing looked auto-generated so omitted; phone verified across listings
L0228,A,SME - direct,76,Vibrant Zone,Media/Video/Photo,Animation / VFX / AR-VR studio,Nanpura,Founder/Creative Director,,,,https://vibrantzone.com/,High-end GPU render workstations for 3D/VFX/AR-VR; render storage/NAS; 10G networking; AMC,3D/VFX/AR-VR project growth,10 yrs; Surat + Pune offices,Existence-verified (contact pending),"202, Mangalam Appt, Popat Mohallo, opp. Jalaram Dana Chana, Nanpura, Surat 395001",Company website,https://vibrantzone.com/contact-us/,Decade of experience; multi-city,"3D/2D animation, VFX, AR-VR; Surat HQ + Pune office; render-heavy workloads"
L0229,A,SME - direct,76,Phone Merchants,Retail & Supermarket,Mobile retail chain,"Udhna, Adajan",Owner / IT,+919925114800,https://wa.me/919925114800,,https://www.phonemerchants.in,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; digital signage; AMC,Multi-store chain established Surat,"ISO-certified local mobile retail chain - quality-focused, multi-outlet",Contact found,Shop 44-46 Anupam Amenity Center Udhna Bus Depot Udhana Main Rd 394210; Ankur Apt Muktanand Nagar Rd Adajan,Sulekha + company site,https://www.sulekha.com/phone-merchants-udhana-main-road-surat-contact-address,ISO 9001 multi-brand mobile chain; est 2000,Phone from listing (may be branch-specific); ISO 9001 signals process maturity - IT-spend likely
L0230,A,Skip - national chain,76,Reliance Trends - Surat,Retail & Supermarket,Branded apparel retail chain,"Udhna/Reliance Mega Mall, Magdalla/VR Mall",Purchase / Operations Manager,,,,https://reliancetrends.com,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; digital signage; AMC,Multiple Trends stores in Surat,Reliance Retail apparel - aggressive store expansion,Existence-verified (contact pending),Reliance Mega Mall Udhna; VR Mall Magdalla,Official store page,https://reliancetrends.com/page/trends-reliance-mega-mall-surat,India's largest fashion retail chain; multi-store Surat,Reliance Retail brand; procurement central but multi-store presence
L0231,A,Skip - national chain,76,V-Mart - Surat,Retail & Supermarket,Departmental / value-fashion retail chain,"Nana Varachha, Mota Varachha, Parvat Patia",Purchase / Operations Manager,,,,https://stores.vmartretail.com,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; digital signage; back-office server; AMC,Multiple V-Mart stores in Surat,National value-retail chain expanding Surat/Gujarat,Existence-verified (contact pending),Deepkamal Mall Varachha Main Rd Nana Varachha 395006; Mota Varachha; Near Midas Square Parvat Patia,Official store locator,https://stores.vmartretail.com/location/gujarat/surat,Value-retail dept-store chain; 3+ in Surat,Value dept store (apparel + general merch); per-store POS + CCTV + signage
L0232,A,SME - direct,76,Madhusudan Dyeing & Printing Mills (Madhusudan Group),Textile Manufacturing,Dyeing & Printing (processing house),Surat,Owner/Director or Admin manager,,,,https://madhusudangroup.com/dyeing-printing-mills/,ERP/Tally servers; billing & design PCs; large-area CCTV; networking + Wi-Fi; biometric attendance; AMC,Eco-friendly dyeing + digital printing modernization,Digital printing + integrated weaving,Existence-verified (contact pending),"Madhusudan Group, Surat (dyeing/printing + weaving divisions)",Company website,https://madhusudangroup.com/dyeing-printing-mills/,"Mid-large group; dyeing, digital printing + weaving (Madhusudan Weaves)",Group with both processing and weaving; broad IT/surveillance scope
L0233,A,SME - direct,76,Maruti Education of Design / Maruti Institute of Design,Textile Trade & Design,Textile CAD design institute/studio,Udhna,Owner / Management,+919904512600,https://wa.me/919904512600,,https://www.marutieducationofdesign.com/,textile-CAD/Jacquard/embroidery/digital-print design workstations (lab); networking + Wi-Fi; CCTV; server/NAS; AMC,"Multiple branches (Udhna, Yogichowk) - expansion",Computerized design institute; multi-branch growth,Contact found,"T-28, Silicon Shoppers, 3rd Floor, Udhana Main Rd, opp. Satya Nagar, Udhana, Surat 394210",Company website,https://www.marutieducationofdesign.com/,Estd 2005; institute w/ multiple branches,Phone +919904512600; CAD design lab = bulk workstation + lab networking buyer
L0234,A,SME - direct,76,Raghukul Textile Market,Textile Trade & Design,Textile market complex,Ring Road,Market management / association office,,,,,complex-wide networking + Wi-Fi; dense CCTV; bulk billing/POS desktops; AMC,Premium designer/bridal positioning,250+ shops over three floors,Existence-verified (contact pending),"Raghukul Market, Near Kamela Darwaza, Ring Road, Surat 395002",Market directory,https://surattextilemarkets.com/raghukul-textile-market/,3 floors; 250+ shops; designer/bridal,Premium bridal wear; higher-value tenants
L0235,A,Skip - very large,76,Raghuvir Textile Business Park,Textile Trade & Design,Textile market complex,Ring Road,Market management / Raghuvir Developers office,,,,,complex-wide networking + Wi-Fi; dense CCTV; bulk billing/POS desktops; AMC,Expanding Raghuvir group developments,Part of large Raghuvir developer textile portfolio,Existence-verified (contact pending),"Raghuvir Textile Business Park, Ring Road, Surat",Market directory,https://www.textileinfomedia.com/market/Raghuvir-Textile-Bussiness-Part,Large complex; many suppliers,Ladies wear/fabric; Raghuvir group has multiple new projects
L0236,A,SME - direct,76,Riya Fashions,Textile Trade & Design,Garment exporter (stitched suits/digital print),Ring Road / Radha Krishna Market,Owner / Partner (Export),+912612478899,,export@riyafashions.com,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; textile-CAD workstation; server/NAS; AMC,Digital-print fabrics; export growth,Premium stitched suits + digital-print export,Contact found,"Radha Krishna Textile Market, Ring Road, Surat",B2B marketplace,https://www.indiamart.com/riyafashion-surat/aboutus.html,Garment exporter; premium stitched suits,Phone +912612478899; email export@riyafashions.com; digital-print fabrics
L0237,A,SME - direct,76,Sitaram Creation Pvt. Ltd.,Textile Trade & Design,Saree manufacturer/wholesaler,"Millennium / JJ Market, Ring Road",Owner / Partner,,,,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; textile-CAD workstation; server/NAS; AMC,Multiple showrooms (Millennium + JJ + Kalathiya unit),Multi-location expansion; manufacturing + wholesale,Existence-verified (contact pending),"81/82, 1st Floor, Sidhhi Vinayak Industrial Estate, Behind Ashoka Hotel, Opp Smimer Hospital, Millennium Textile Market, Surat 395002",B2B marketplace,https://www.indiamart.com/sitaramcreation/,Pvt Ltd; estd 2002; multi-location,"Operates across Millennium, JJ AC Market and Kalathiya Estate unit; 4.5-4.8 rating"
L0238,A,Skip - very large,75,"Government Polytechnic, Surat",Education,Polytechnic/Diploma (Govt),Majura Gate,Principal / IT Head,0261-2655799,,,gpsurat.cteguj.in,computer-lab desktops (bulk); lab servers; networking + Wi-Fi; CCTV; AMC,Govt-funded lab modernization; multiple diploma branches,Govt budget IT procurement,Existence-verified (contact pending),"Majura Gate, Ring Road, Surat-395001",Shikshan directory,https://shikshan.org/colleges-courses/gujarat-surat_district-colleges-engineering-polytechnic-government/,Large govt polytechnic,Govt diploma college; tender-based bulk procurement
L0239,A,SME - direct,75,"Vidyabharti Trust College of Business, Computer Science & Research (VTCBCSR)",Education,Engineering/Computer College,"Umrakh, Bardoli (South Gujarat)",Principal / Director / IT Head,02622-220581,,info@vtcbcsr.edu.in,vtcbcsr.edu.in,computer-lab desktops (bulk); lab servers; networking + Wi-Fi; CCTV; AMC,CS/IT/BCA/MCA labs need refresh; GTU/AICTE,Vidyabharti multi-college campus,Contact found,"Vidyabharti Campus, Umrakh, Ta-Bardoli, Surat-394345",Official site,https://www.vtcbcsr.edu.in/,Mid-large college (computer science + business),Computer-science focus = high desktop density
L0240,A,SME - direct,75,Dotivala Bakers & Confectioners,Food & Hospitality SME,Bakery,Nanpura,Dotivala family (Owner),+912612475027,,info@dotivala.com,dotivala.com,POS/billing PCs; CCTV; Wi-Fi; AMC; networking across shops,"200+ yr heritage; multiple Surat shops (Nanpura, Varachha, Althan)",Several outlets; e-commerce site,Contact found,"Ardeshir Kotwal Road, Makkai Bridge, Nanpura, Surat 395001",Website,https://dotivala.com/contact-us,"Small-medium (heritage family bakery, multiple shops)",Famous Irani heritage bakery; family-owned; website + email
L0241,A,SME - direct,75,Grown Diamond Corporation,Lab-Grown Diamond,LGD manufacturer / polishing factory,Surat (factory),Owner/Director or Factory Manager,+91 22 4971 6448,,,https://www.growndiamondcorp.com/,GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC,World-class technology polishing factory in Surat; manufacturer + distributor of LGDs,Modern equipment-heavy polishing factory; sector growth,Contact found,State-of-the-art polishing factory in Surat (HQ in Mumbai BKC),Company website,https://www.growndiamondcorp.com/contact/,Medium-large - world-class polishing factory in Surat,Phone is Mumbai HQ; Surat factory direct line not visible
