lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0420,B,SME - direct,69,EasyCloud Consultants Pvt. Ltd.,IT & Software,Cloud / SaaS consulting & development,"Godadara, Surat",Founder/Director or IT Head,,,,https://easycloudconsultants.com/,Dev workstations; rack server + NAS; firewall + managed switches + Wi-Fi; CCTV; AMC,Revenue grew $1.5M (2023) to $2.7M (2024),~80% YoY revenue growth = expansion/hiring signal,Existence-verified (contact pending),"242, Capital Square, Parvat Gam, Shakti Nagar, Godadara Road, Godadara, Surat 395010",JustDial listing + RocketReach,https://www.justdial.com/Surat/Easycloud-Consultants-Pvt-Ltd-Godadara/0261PX261-X261-190516161313-J7H3_BZDET,Small-Medium (revenue $2.7M in 2024),Strong revenue-growth signal; confirm contact before outreach
L0421,B,SME - direct,69,Logicwind (Logicwind Technologies LLP),IT & Software,Custom software / AI / IT staff augmentation,"Vesu/Piplod, Surat",Founder/Director or IT Head,,,,https://www.logicwind.com/,Developer workstations; rack server + NAS; firewall + managed switches + Wi-Fi; CCTV; AMC,"Founded 2010; custom software, MVPs, AI models, staff augmentation",Two Surat offices (Vesu + Piplod); AI + augmentation growth,Existence-verified (contact pending),"703, SNS Business Park, University Rd, Vesu, Surat 395007 (also Altair, Piplod)",JustDial listing + D&B + company site,https://www.justdial.com/Surat/Logicwind/0261PX261-X261-221202020557-H3A4_BZDET,Medium (since 2010),Multi-office in Surat; AI + staff-aug implies steady PC additions
L0425,B,SME - direct,68,Studio 17,Architecture & CAD/Engineering,Architecture / Interior firm,Bhatar / Althan,Principal Architect / Partner,8866830839,https://wa.me/918866830839,info@studio17.in,https://www.studio17.in/,GPU workstations for architecture/interior rendering; dual monitors; NAS; backup; networking; AMC,Co-founded 2017 by Mayur Mangukiya & Ankit Sojitra; project publicity,Young growing practice,Contact found,"B113 Bhatar Trade Center, Bhatar Althan, Surat, Gujarat",Company website,https://www.studio17.in/,Small-mid,Architecture & interior design
L0426,B,SME - direct,68,Munjani Motors (Royal Enfield),Automobile Dealership,Two-wheeler dealer (Royal Enfield),Vesu,Owner / Admin,9619390511,https://wa.me/919619390511,,https://dealers.royalenfield.com/,Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC,Showroom + service in growth corridor,RE dealer; Munjani group also Toyota-linked,Contact found,"Vesu, Surat",Brand dealer site,https://dealers.royalenfield.com/gujarat/surat/vesu-munjani-motors-pvt-ltd-9110069030,"Authorized Royal Enfield dealer, Vesu",RE dealer locator listing
L0427,B,SME - direct,68,Navjivan Honda (Two Wheeler),Automobile Dealership,Two-wheeler dealer (Honda),Udhna,Owner / Admin,7359501000,https://wa.me/917359501000,,,Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC,Multiple Honda 2W outlets,Multi-branch Honda 2W dealer,Contact found,"Udhna Bhestan Road, Surat 394210",Aggregator listing,https://www.zigwheels.com/bikes/dealers/honda/Surat,"Authorized Honda 2W dealer, multiple locations",Phone from ZigWheels Honda Surat listing
L0429,B,SME - direct,68,JN Logistics,BPO/Logistics/Print,Logistics/Warehousing,"South Gujarat (Vapi/Valsad, serves Surat)",Operations Manager / IT Head,,,jnslogistics15@gmail.com,https://www.jnslogistics.in/,office PCs; server; networking + firewall; warehouse CCTV; barcode/handhelds; AMC,eCommerce fulfillment + warehousing growth across South Gujarat,25 yrs; integrated supply chain incl eCommerce fulfillment,Contact found,"Plot 19 & 20, Survey 333/1, Village Dungra, Taluka Vapi, Dist Valsad - 396191",Company website,https://www.jnslogistics.in/,Mid-large (25 yrs),"Email jnslogistics15@gmail.com; South Gujarat 3PL/4PL, warehousing, eCommerce fulfillment"
L0431,B,SME - direct,68,Shreeji Jewellers,Diamond/Jewellery/Textile Micro-SME,Jewellery manufacturer (silver/gold),Nana Varachha,"Owner (partnership, Shreeji)",9825342244,https://wa.me/919825342244,,indiamart.com/shreejijewellers,jewellery-CAD/billing PCs; CCTV (critical); networking; NAS; AMC,Manufacturer/exporter/wholesaler; CZ-gold casting jewellery,Established + exporting = security/billing infra spend,Contact found,"Shop No. 12, Royal Haven, Building C, Opp Mahalaxmi Society, Nana Varachha, Surat - 395010",IndiaMART (search snippet),https://www.indiamart.com/shreejijewellers/about-us.html,Partnership firm est 1998 (silver/gold mfr),Phone +91 9825342244; est 1998; silver+gold casting; exporter
L0432,B,SME - direct,68,Soham Industrial Diamonds,Diamond/Jewellery/Textile Micro-SME,Diamond polishing/powder & seed jobwork unit,Katargam,Mayur / Haresh (owners),9427113859,https://wa.me/919427113859,mayur@diamondpowder.in,sohamindustrialdiamonds.com,CCTV (critical); planning/billing PCs; networking + Wi-Fi; NAS; AMC,"Diamond + powder mfr, CVD seed polishing jobwork; hiring",Active jobs page = growth; ISO 9001 small unit,Contact found,"Ground Floor, A/43, Laxmikant Ashram Road, Vaikunthdham Society, Katargam, Surat - 395004",Company website,https://www.sohamindustrialdiamonds.com/contact_us.html,"Small mfr est 2010 (diamond/powder, seed polish)","4 lines (9427113859, 9327722280, 9428147379, 0261-2489074); ISO 9001; CVD seed polish jobwork"
L0434,B,SME - direct,68,"Simba Institute, Surat",Education,Computer/IT Training Institute,"Sarthana, Varachha Road",Director / IT Head,+91-8200533835,https://wa.me/918200533835,contact.simbainstitute@gmail.com,simbainstitute.in,computer-lab desktops (bulk); networking + Wi-Fi; CCTV; AMC,Full-stack/UI-UX/digital-marketing labs; refresh cycles,Growing institute,Contact found,"406, MBH-1, Sarthana Jakatnaka, Surat-395006",Official site,https://simbainstitute.in/,Mid-size IT-training institute,Coding labs = desktop demand
L0435,B,SME - direct,68,Mysore Cafe,Food & Hospitality SME,Restaurant (South Indian),Athwalines,Owner/Manager,02612463767,,,cafemysore.com,POS/billing PCs; KOT printers; CCTV; Wi-Fi + networking; AMC,"Long-running popular cafe, steady footfall",Has own website; dine-in service started,Contact found,"Daruwalla Building Besides Athwa Petrol Pump, Athwalines, Surat 395001",Tripadvisor/Website,https://www.tripadvisor.com/Restaurant_Review-g297612-d6908900-Reviews-Mysore_Cafe-Surat_Surat_District_Gujarat.html,"Small (single-outlet legacy cafe, ~15-30 staff)",Landline only listed; legacy Surat South Indian eatery
L0438,B,SME - direct,68,Dr Lal PathLabs (Bhatar Road),Healthcare,Pathology lab / diagnostics chain,Bhatar Road,Regional Lab Head / IT (central procurement),+918071371254,https://wa.me/918071371254,,https://labs.lalpathlabs.com/location/gujarat/surat,LIS servers + storage; networked collection-center desktops; billing desktops; multi-site networking; CCTV; UPS; AMC,Multiple service centers = networked endpoints + LIS,National chain growing Surat presence,Contact found,"U/17 Abhinandan Royale Complex, Opp Rajhans Olympia, Bhatar Road, Surat",National lab chain website,https://labs.lalpathlabs.com/dr-lal-pathlabs-patient-service-centre-diagnostic-centre-bhatar-road-surat-343067/Home,National NABL chain; multiple Surat service centers,National chain; central procurement likely
L0450,B,SME - direct,68,Shivam Furniture and Furnishing,Local Retail SME,Furniture/Home,Navsari Road,,9879239935,https://wa.me/919879239935,,https://www.hindustanyellowpages.in/Mobile/9879239935,POS/billing desktop; CCTV; Wi-Fi; AMC,Big-ticket furniture needs CCTV+billing,Two lines (9879239935/9879239933),Contact found,"Navsari Road, Surat",Directory (HindustanYellowPages),https://www.hindustanyellowpages.in/Mobile/9879239935,"Single store, owner-run",Real mobile captured; furniture = high-value CCTV fit
L0451,B,SME - direct,68,Surat Sports,Local Retail SME,Sports Goods,Adajan Road,,9227447923,https://wa.me/919227447923,,https://www.justdial.com/Surat/Surat-Sports-Adajan-Road/0261PX261-X261-180816214057-C8B3_BZDET,POS/billing desktop; CCTV; Wi-Fi; AMC,Long-established; inventory billing,"Established 1995, 123 reviews",Contact found,"Hazira-Adajan Rd, Krishna Nagar Society, Adajan, Surat 395009",Directory (JustDial),https://www.justdial.com/Surat/Surat-Sports-Adajan-Road/0261PX261-X261-180816214057-C8B3_BZDET,"Single store, owner-run (since 1995)","Real mobile captured; 4-star, 123 reviews"
L0453,B,SME - direct,68,Empty Mind Entertainment,Media/Video/Photo,Film/ad production,Amroli,Owner/Founder (Ankit Kabariya),+91 7942560620,https://wa.me/917942560620,emptymindentertainment@gmail.com,https://www.youtube.com/c/EmptyMindEntertainment1,GPU editing rigs; fast storage for documentary/ad footage; backup; AMC,Documentary & ad-film shoots at 4K,Active since 2016; YouTube channel + commercial work,Contact found,"211 Second Floor Laksh Plaza, Surat - 394107",IndiaMART listing,https://www.indiamart.com/empty-mind-entertainment/,Est. 2016; SME,"Video shoot, production & advertising services; contact person Ankit Kabariya"
L0454,B,SME - direct,68,Ajay Modi Travels,Professional Services SME,Travel agency / tour operator,Adajan,,9879099946,https://wa.me/919879099946,,https://ajaymodi.com/branch/tour-operator-in-surat/,desktops/laptops; NAS backup; CCTV; networking + Wi-Fi; UPS; AMC,Multi-branch tour ops; package volume,Branches in Adajan/Vesu/Ghoddod/Varachha,Contact found,"108 Sai Square Complex, Nr Honey Park Rd, Adajan, Surat 395009",Company website,https://ajaymodi.com/branch/tour-operator-in-surat/,Small/medium (multi-branch Surat),Multiple Surat branches; group tours/packages - networked branches
L0455,B,SME - direct,68,Elite Overseas Education Consultant,Professional Services SME,Education / overseas consultant,Ghod Dod Road,,9081663334,https://wa.me/919081663334,,https://eliteoverseaseducation.com/,desktops/laptops; NAS backup; CCTV; networking + Wi-Fi + firewall; UPS; AMC,Study-abroad + IELTS/PTE volume; student data,Multi-branch (Varachha + Ghoddod); coaching,Contact found,"Elite House, 4th Floor, Ritz Plaza, Opp Kavi Narmad Central Library, Near Umra Police Station, Ghod Dod Road, Surat 395007",Company website,https://eliteoverseaseducation.com/contact-us/,Small/medium consultancy,Overseas education + IELTS/PTE; 2 branches - networked
L0465,B,SME - direct,68,Bliss IVF Fertility & Andrology Institute,Wellness & Clinics SME,IVF/specialty clinic,Athwa/Udhna Darwaja,Dr. Pankaj Chaklashiya (Owner),9904722213,https://wa.me/919904722213,,,reception/billing PCs; CCTV; biometric; Wi-Fi; NAS; AMC,Single-facility IVF lab,Owner-doctor practice,Contact found,"3rd Floor, Le-Grand Building, Opp Apple Hospital, Near Udhna Darwaja, Ring Road, Surat",Practo,https://www.practo.com/surat/clinic/blissivf-fertility-and-andrology-institute-athwa,Owner/doctor-run IVF institute,Mobile captured; landline 02612633144
L0466,B,SME - direct,68,Patho Plus Diagnostic Laboratory,Wellness & Clinics SME,Diagnostic/pathology lab,Pal Gam,,6351256871,https://wa.me/916351256871,,https://www.pathopluslabs.com/,reception/billing PCs; CCTV; Wi-Fi + networking; LIS server/NAS; AMC,Sample-collection network; reporting systems,Multiple collection points,Contact found,"C-136, Monarch, TP 10, Gauravpath Road, Near Nakshatra Heights, Pal Gam, Surat 395009",HelloIndia,https://www.helloindia.co/Surat/Patho-Plus-Diagnostic-Laboratory/Pal,Owner-run diagnostic lab; multi-collection,Labs need LIS server + networking + AMC
L0424,B,SME - direct,68,Joban Desai & Associates,Architecture & CAD/Engineering,Architecture / Structural consultancy,Ghod Dod Road,Principal / Partner,,,,https://gharpedia.com/nearby-professional/joban-desai-asso/,GPU workstations for architecture + structural CAD/rendering; dual monitors; NAS/server; backup; networking; AMC,Est. 1984; one of South Gujarat's leading/reputed firms,"Long-established, reputed firm",Existence-verified (contact pending),"Bhadani Chamber, Opp. Bank of Maharashtra, Ghod Dod Rd., Surat",GharPedia profile,https://gharpedia.com/nearby-professional/joban-desai-asso/,Mid,Phone not visible on source
L0428,B,SME - direct,68,Anand Sarees,BPO/Logistics/Print,E-commerce/D2C,"Ring Road, Surat",Owner / IT Head,,,,https://anandstore.in/,office/design PCs; e-comm/ERP server; networking + firewall; CCTV; barcode/handhelds; AMC,Early online saree seller (Amazon/Flipkart + own site),Brand of J R Dyeing & Printing Mills; online since 2015,Existence-verified (contact pending),"Shop Z-1201, Surat Textile Market, Ring Road, Surat - 395002",Company website,https://anandstore.in/,Mid (est. 1985),Saree manufacturer + online store (anandstore.in); Surat Textile Market
L0443,B,SME - direct,68,Harshraj Club & Resort,Hospitality & Real Estate,Resort / Club,Kamrej / Navi Pardi,Owner / Admin,,,,https://www.agoda.com/en-in/harshraj-club-and-resort/hotel/surat-in.html,Front-desk/back-office PCs; guest Wi-Fi + networking; CCTV; banquet AV; AMC,Club/resort with events + playground,Wedding/MICE venue,Existence-verified (contact pending),"Near At-Po Navi Pardi, Kamrej, Surat",JustDial listing,https://www.justdial.com/Surat/Harshraj-Club-Resort-Near-At-Po-Navi-Pardi-Kamrej/0261PX261-X261-170728202011-F3H5_BZDET,Resort + club with banquet/garden,"Resort with fitness centre, garden, restaurant; event business"
L0444,B,SME - direct,68,Marvella Mall,Hospitality & Real Estate,Shopping mall,Pal-Adajan,Admin / Mall IT Manager,,,,https://www.holidify.com/pages/malls-in-surat-1878.html,Mall management PCs; visitor Wi-Fi + networking; CCTV/access control; AMC,First AC mall in Pal-Adajan,Growing Pal-Adajan retail belt,Existence-verified (contact pending),"Pal-Adajan, Surat",Travel guide,https://www.holidify.com/pages/malls-in-surat-1878.html,River-facing AC mall,Only river-facing mall in Surat
L0445,B,SME - direct,68,Sayaji Hotels (Surat presence),Hospitality & Real Estate,Hotel chain,Surat,GM / IT Manager,,,,https://sayajihotels.com/,PMS server; front-desk/back-office PCs; guest Wi-Fi + networking; CCTV; banquet AV; AMC,Premium brand with event venues,Chain expansion in Gujarat,Existence-verified (contact pending),Surat,Hotel chain site,https://sayajihotels.com/,Premium hotel/resort + banquet brand,Premium Indian hotel brand; verify specific Surat property
L0446,B,SME - direct,68,Vraj Group,Hospitality & Real Estate,Real estate developer / Builder,Mota Varachha,Director / Purchase,,,,https://housivity.com/company-profile/vraj-group-in-mota-varachha-surat-sid-66e41db72764bf12770e6e28,Site CCTV; sales-gallery & office PCs; networking; server/NAS; AMC,Quality residential + commercial projects,Active in Mota Varachha,Existence-verified (contact pending),"Mota Varachha, Surat",Real estate portal,https://housivity.com/company-profile/vraj-group-in-mota-varachha-surat-sid-66e41db72764bf12770e6e28,Residential + commercial developer,Reputed Surat developer in Mota Varachha
L0447,B,SME - direct,68,Crest Infosystems Pvt. Ltd.,IT & Software,SaaS / ERP / CRM / cloud apps,"Adajan, Surat",Director or IT Head,,,,https://www.crestinfosystems.com/,Developer workstations; rack server + NAS for SaaS/ERP dev; firewall + managed switches + Wi-Fi; CCTV; AMC,Builds SaaS/ERP/CRM platforms; multiple Adajan office listings,SaaS/ERP focus implies server + backup infra needs,Existence-verified (contact pending),"#411-414, Wood Square, Opp. TGB Restaurant, L. P. Savani Road, Adajan, Surat 395009",Company website (contact page),https://www.crestinfosystems.com/contact-us/,Medium,Phone not seen on source; SaaS/ERP build infra is a strong angle
L0448,B,SME - direct,68,Mahika Gems,Jewellery,Diamond trader/wholesaler,Surat,Owner/Director,,,,https://www.mahikagems.com/,high-density CCTV + access control (critical); CAD workstations; networking + Wi-Fi; servers/NAS; AMC,Diamond rings + natural diamond wholesale,Wholesale/distribution growth,Existence-verified (contact pending),"Surat, Gujarat",company_website,https://www.mahikagems.com/,Medium (trader/wholesaler/distributor),
L0449,B,SME - direct,68,Caratline Diamond,Lab-Grown Diamond,CVD diamond manufacturer / wholesaler,Varachha,Owner/Director,,,,https://caratlinediamond.in/,GPU workstations for planning/grading; rack server + NAS; CCTV + access control; managed switches + Wi-Fi; AMC,Positions as largest high-quality CVD LGD wholesaler/supplier/exporter in India,Scaling CVD wholesale/export; sector growth,Existence-verified (contact pending),Shop No 78 1st Floor Mahatma Industrial Society Varachha Road Surat 395006,Company website,https://caratlinediamond.in/,Medium - large high-quality CVD wholesaler/exporter,Inquiry-form only; phone/email not visible
